route_progress_m,cross_track_m,estimated_x_m,estimated_y_m
48.38701970637005,0.005889381467102215,48.38701970637005,0.0
48.49805207352188,0.005904570052394962,48.49805207352188,0.0
48.608995352373654,0.0059197457776583645,48.608995352373654,0.0
48.72004967262568,0.005934936401263595,48.72004967262568,0.0
48.83106830066367,0.00595012202596824,48.83106830066367,0.0
48.94226651057003,0.005965332232333317,48.94226651057003,0.0
49.05329393723794,0.005980519061966558,49.05329393723794,0.0
49.16416620246298,0.005995684658386727,49.16416620246298,0.0
49.27525059151725,0.006010879319039798,49.27525059151725,0.0
49.38623276755795,0.006026059963193436,49.38623276755795,0.0
49.497467564063264,0.006041275168700069,49.497467564063264,0.0
49.608383255150144,0.006056446601501909,49.608383255150144,0.0
49.71948403731507,0.0060716433077403174,49.71948403731507,0.0
49.830323437859455,0.006086804121994749,49.830323437859455,0.0
49.941538848544745,0.006102016331081224,49.941538848544745,0.0
50.05020111281365,0.01627854913285014,50.04922624112324,0.009845248224648932
50.15904526959238,0.038062864040381256,50.155956717922344,0.03119134358446921
50.26796859455594,0.05986302375079153,50.26276482551361,0.0525529651027212
50.37701651672882,0.08168812053835463,50.369695110720585,0.07393902214411711
50.48565416393807,0.10343110382079736,50.476223088226504,0.09524461764530129
50.59454832237429,0.12522542578693172,50.58300259568468,0.11660051913693623
50.703594864961566,0.1470502461994051,50.68993152809667,0.13798630561933445
50.812301214130706,0.16880698069056216,50.796526873416845,0.15930537468336853
50.921125293160756,0.19058727745647985,50.90323766236357,0.18064753247271412
51.03001124678606,0.21237995778027732,51.01000912434272,0.20200182486854396
51.13902447557815,0.23419811123491607,51.11690538989092,0.22338107797818318
51.247774204717075,0.2559635272810046,51.22354327277117,0.24470865455423335
51.35668806052141,0.27776179209452023,51.330342095087886,0.26606841901757666
51.465543250773244,0.2995483154916243,51.437083391097495,0.287416678219499
51.57406662408636,0.3212684282719619,51.54349931382913,0.3086998627658265
51.68340373763411,0.34315140500258773,51.650713174509875,0.33014263490197565
51.79210912075676,0.36490794564540574,51.757307572543525,0.35146151450870533
51.90111517229377,0.3867246627489799,51.86419680021409,0.37283936004281715
52.01003319289922,0.40852376106215976,51.9709997064543,0.3941999412908598
52.11867131073216,0.43026683888434664,52.07752814544471,0.41550562908894145
52.227780156657445,0.45210412927345384,52.18451817130598,0.4369036342611965
52.33652548369406,0.4738686640260038,52.29115173756978,0.45823034751395575
52.44530714701122,0.4956404711177235,52.397820934488095,0.4795641868976195
52.55423004059016,0.5174405442813257,52.50462861907195,0.5009257238143903
52.663025431143176,0.5392150986008221,52.61131127665248,0.5222622553304961
52.771882852890556,0.5610020679117633,52.7180547608235,0.5436109521646992
52.88100845964638,0.5828427123333451,52.82506122203131,0.5650122444062617
52.98985648386852,0.6046278006674541,52.93179549117067,0.5863590982341342
53.10172404610059,0.6270172268622137,53.04149066093209,0.6082981321864185
53.207350488547256,0.6481575407485936,53.145065909237275,0.6290131818474545
53.316263555441125,0.6699556471869933,53.25186395796363,0.6503727915927258
53.425300265464166,0.6917784998014936,53.35878324875314,0.6717566497506284
53.53419343409478,0.7135726237262506,53.465561785627074,0.6931123571254152
53.642850101850854,0.7353194138518229,53.57210841431365,0.7144216828627299
53.75205643774435,0.7571762159260047,53.679194036953824,0.7358388073907642
53.860558126748536,0.7788919883065519,53.78558869647115,0.7571177392942305
53.969477061917026,0.8006912693497278,53.8923924995142,0.7784784999028409
54.07834874611086,0.822481093454707,53.999149969164606,0.7998299938329213
54.187318052971435,0.8442904559599006,54.106003165715514,0.821200633143103
54.29612041537233,0.8660664057509798,54.21269265975536,0.8425385319510716
54.40492820200145,0.8878434410859628,54.31938747268857,0.8638774945377142
54.51388814905622,0.9096509301205851,54.426231491194784,0.8852462982389566
54.622698276040595,0.9314284337414206,54.53292859903514,0.9065857198070282
54.73147205398961,0.9531986623257414,54.63959006371384,0.9279180127427682
54.84054076355578,0.9750279191767529,54.746540732636966,0.9493081465273934
54.949311658570295,0.9967975706726367,54.85319937036581,0.970639874073161
55.05811415654132,1.0185735472018878,54.9598889973431,0.9919777994686195
55.16702835211233,1.0403718791816499,55.066688152828455,1.013337630565691
55.27594278539072,1.0621702587341948,55.173487541405066,1.0346975082810133
55.38479151262549,1.083955487735042,55.28022249990504,1.0560444999810072
55.49482186725634,1.1059772116861926,55.38811613939547,1.0776232278790938
55.602481079509054,1.1275243689027754,55.49368468249058,1.0987369364981165
55.71219922804853,1.1494836061698106,55.601272178720976,1.120254435744196
55.82006859021698,1.1710728226956881,55.70704679076247,1.1414093581524933
55.929893761689456,1.1930534794606094,55.81473923161282,1.1629478463225635
56.040055147832646,1.2151014269472402,55.92276135807216,1.184552271614432
56.147729077264366,1.2366515288137172,56.028344332548606,1.2056688665097217
56.2567437214287,1.2584699644637738,56.13524198598347,1.2270483971966946
56.36454592589692,1.2800457394423026,56.24095074448189,1.248190148896379
56.47421954284829,1.3019960633367629,56.34849457389754,1.2696989147795072
56.58313945308281,1.3237955384545252,56.455299333071494,1.2910598666142992
56.691979378325975,1.3455790050844636,56.56202566050859,1.3124051321017174
56.801059194450836,1.3674104839808146,56.66898722030855,1.3337974440617097
56.90975632026776,1.3891653702779334,56.77557352138777,1.3551147042775538
57.0186276441233,1.4109551209654345,56.8823306376974,1.3764661275394796
57.1275116955145,1.4327474189979141,56.98910023438254,1.397820046876508
57.23541955985408,1.4543443406674588,57.09491260090902,1.4189825201818036
57.34518814131064,1.476313670811807,57.20254955068332,1.440509910136665
57.454186658178955,1.498128878493856,57.30943139000336,1.4618862780006716
57.562957732152746,1.5198985653546175,57.41609020321621,1.4832180406432414
57.67185088159269,1.5416926868847587,57.52286872127214,1.5045737442544276
57.77960563266317,1.5632589672079147,57.62853094788574,1.5257061895771482
57.88925964512262,1.5852053688050902,57.73605555351545,1.5472111107030901
57.99843028280219,1.6070550255199898,57.843106171176885,1.5686212342353776
58.10729122138811,1.628842697525501,57.94985310389182,1.589970620778363
58.21637339367514,1.6506746471695046,58.056816974098865,1.6113633948197736
58.32413281894715,1.6722418585728132,58.16248378414416,1.632496756828832
58.43276664020421,1.6939840732025269,58.2690080099953,1.653801601999059
58.54279383110486,1.7160051596716601,58.37689854719303,1.6753797094386058
58.6516433748967,1.7377905486792855,58.48363430639308,1.6967268612786155
58.76076888985733,1.7596311708525418,58.5906406775883,1.7181281355176594
58.868429904471846,1.781178684260694,58.69621098804457,1.7392421976089132
58.97721845303175,1.802951864716889,58.80288693649888,1.7605773872997752
59.087224338435696,1.824968685629361,58.91075658193825,1.78215131638765
59.195122125352654,1.8465635868370949,59.016559066738836,1.8033118133477677
59.304831257007436,1.8685210148142501,59.124137721186344,1.8248275442372694
59.41275682108267,1.8901214756564677,59.22996744373155,1.8459934887463114
59.52158273576919,1.9119021350246728,59.33668003268755,1.8673360065375104
59.631408928445,1.9338829927220913,59.44437347491016,1.8888746949820312
59.740341765234334,1.9556850525576253,59.55119090961398,1.9102381819227952
59.84918216536458,1.9774686124290426,59.65791770271616,1.9315835405432327
59.95722944253708,1.9990934353697944,59.76386677477253,1.9527733549545059
60.066950808487576,2.0210533260191204,59.871457425934004,1.9742914851868005
60.17573478596127,2.042825600310413,59.978128892069506,1.9956257784139007
60.28464190028922,2.064622515556071,60.084921103824755,2.0169842207649515
60.39349195435216,2.0864080077035245,60.19165736338678,2.0383314726773554
60.50235034943111,2.108195167000704,60.29840180198793,2.0596803603975857
60.610152422118276,2.1297709098298836,60.404110431264385,2.0808220862528777
60.72008927441396,2.1517739104747533,60.51191238417183,2.1023824768343653
60.828924062177315,2.1735563402458804,60.618633673895495,2.123726734779099
60.93782270740016,2.1953515493876927,60.725417581009935,2.1450835162019875
61.046786510929685,2.2171597983793903,60.83226538110077,2.1664530762201544
61.15468747030849,2.2387553268595104,60.93807097675614,2.187614195351228
61.264499153861536,2.2607332704846024,61.04575019161335,2.2091500383226697
61.3723302660571,2.2823148184905437,61.15148729647057,2.230297459294114
61.48232132000251,2.3043286607052993,61.25934239846833,2.251868479693665
61.59104780289073,2.3260894094083957,61.365957486524344,2.2731914973048686
61.70011177483254,2.3479177038436476,61.47290350982459,2.294580701964917
61.809613674877944,2.369833646312023,61.58027895696055,2.3160557913921096
61.91707766146881,2.3913417180131393,61.68565606554425,2.3371312131088504
62.02554866173118,2.4130513357233605,61.7920206322744,2.3584041264548805
62.13533998723338,2.4350252062731,61.89967988442035,2.3799359768840698
62.24422864267559,2.456818415969196,62.00645399574894,2.401290799149789
62.353157937722564,2.4786197869283786,62.113267957488645,2.4226535914977294
62.46200711543987,2.5004051106993894,62.22000335772308,2.4440006715446163
62.571037866799834,2.522226765450646,62.326916805562725,2.4653833611125444
62.68017095058402,2.544068894424909,62.43393059860006,2.4867861197200116
62.78866104235182,2.5657823288079284,62.540313886091496,2.508062777218299
62.89742580762999,2.5875507323860467,62.64696651311933,2.529393302623866
63.00634270018932,2.609349579082946,62.75376831321931,2.5507536626438627
63.11521621452246,2.6311397409161725,62.86052757746895,2.57210551549379
63.22405284934132,2.652922518650636,62.96725067837954,2.5934501356759094
63.333070664883365,2.674741555159662,63.07415144160612,2.6148302883212233
63.44257156801654,2.696657274264295,63.18152591118921,2.636305182237842
63.55076926591223,2.7183121679249798,63.28762248289996,2.657524496579993
63.65862350969277,2.7398983210149774,63.393382270142425,2.678676454028484
63.76750938306365,2.761690942192263,63.500153653425635,2.7000307306851266
63.87726099021116,2.783656829088599,63.60777395852051,2.721554791704102
63.9851032488241,2.8052405801200293,63.71352199333922,2.742704398667844
64.09497137180063,2.8272297844414975,63.821256551604435,2.764251310320888
64.20388777497237,2.849028513398708,63.928057871820414,2.7856115743640824
64.3127903820163,2.8708244820840854,64.03484566382005,2.806969132764009
